Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),SOC
1.599657536,4.044552803,1.799790621,0.4802739,0.75986305
1.331356049,4.021064281,1.800229095,0.4802739,0.75986305
1.331715941,4.022036076,1.800541195,0.4802739,0.75986305
1.073311567,3.99870944,1.800956524,0.4802739,0.75986305
0.683545709,3.959507465,1.80124283,0.4802739,0.75986305
-0.000254133,3.888069153,1.801394109,0.480273908,0.759863046
0.000105761,3.885477304,1.801394109,0.480273947,0.759863026
-0.000254133,3.884667397,1.801394111,0.480273979,0.759863011
-0.000254133,3.884505272,1.801394112,0.480274033,0.759862984
-0.000254133,3.884181261,1.801394112,0.480274087,0.759862956
-0.000254133,3.884181261,1.801394112,0.48027413,0.759862935
-0.000254133,3.884181261,1.801394113,0.480274181,0.75986291
-7.4186E-05,3.884505272,1.801394113,0.480274225,0.759862888
-7.4186E-05,3.884505272,1.801394114,0.480274265,0.759862868
-0.400097102,3.842549562,1.801394115,0.480310648,0.759844676
-0.754593313,3.803671598,1.801394115,0.480457375,0.759771313
-0.668758452,3.810313225,1.801394115,0.480658805,0.759670598
-0.364287585,3.841415644,1.801394115,0.480818703,0.759590649
-1.144539118,3.759285927,1.801394115,0.48099657,0.759501715
-0.714465082,3.801403761,1.801394115,0.481272787,0.759363606
-0.663539946,3.806587458,1.801394115,0.481468593,0.759265704
-1.033331752,3.767061472,1.801394115,0.481693893,0.759153053
-1.589728832,3.706152678,1.801394115,0.48205041,0.758974795
-1.746822834,3.68622756,1.801394115,0.482516987,0.758741506
-1.635255575,3.695137262,1.801394115,0.482995863,0.758502069
-1.397904992,3.717815876,1.801394115,0.483426174,0.758286913
-1.352558255,3.721379757,1.801394115,0.483808575,0.758095713
-1.205541372,3.735797167,1.801394115,0.484170371,0.757914815
-1.337082863,3.721217871,1.801394115,0.484522907,0.757738546
-1.448110342,3.708096504,1.801394115,0.484915602,0.757542199
-1.260965109,3.726563454,1.801394115,0.485297345,0.757351327
-1.179988742,3.734177113,1.801394115,0.485641096,0.757179452
-0.871019244,3.766575336,1.801394115,0.485927058,0.757036471
-0.531818509,3.803185463,1.801394115,0.486119798,0.756940101
-0.385521352,3.81987071,1.801394115,0.486244657,0.756877672
-0.385341406,3.821004629,1.801394115,0.486353379,0.756823311
-0.385341406,3.821652651,1.801394115,0.486460429,0.756769786
-0.385341406,3.822300673,1.801394115,0.486570815,0.756714593
-0.385341406,3.822624445,1.801394115,0.486677866,0.756661067
-1.179988742,3.737578869,1.801394115,0.486924517,0.756537741
-0.638167381,3.793790102,1.801394115,0.487161004,0.756419498
-0.643385887,3.793303967,1.801394115,0.487341996,0.756329002
0.075323746,3.870573997,1.801407507,0.487403184,0.756298408
0.075503692,3.872841835,1.801428793,0.487403184,0.756298408
-0.081230432,3.857290745,1.801435345,0.487418328,0.756290836
-0.385341406,3.825540304,1.801435345,0.487497289,0.756251356
-0.385341406,3.825216532,1.801435345,0.487606004,0.756196998
0.181672618,3.886287212,1.801469232,0.48763868,0.75618066
0.622363627,3.935046673,1.801605599,0.48763868,0.75618066
1.650402665,4.04714489,1.801986408,0.48763868,0.75618066
1.331715941,4.018148422,1.802381195,0.48763868,0.75618066
1.073311567,3.993849754,1.802704192,0.48763868,0.75618066
-7.4186E-05,3.881103516,1.802783387,0.487638708,0.756180646
-7.4186E-05,3.879969597,1.802783387,0.487638753,0.756180623
-0.000254133,3.879645586,1.802783388,0.487638791,0.756180605
-0.000254133,3.879645586,1.80278339,0.487638828,0.756180586
-7.4186E-05,3.879969597,1.802783392,0.487638864,0.756180568
-0.000254133,3.879969597,1.802783393,0.487638906,0.756180547
-7.4186E-05,3.880131483,1.802783394,0.487638949,0.756180526
-0.000254133,3.880455494,1.802783395,0.487638994,0.756180503
-7.4186E-05,3.880617619,1.802783396,0.487639039,0.75618048
-0.000254133,3.880941629,1.802783396,0.487639079,0.75618046
-0.000254133,3.881103516,1.802783398,0.487639122,0.756180439
-7.4186E-05,3.881265402,1.802783398,0.487639162,0.756180419
-7.4186E-05,3.881589413,1.8027834,0.487639196,0.756180402
-7.4186E-05,3.881751537,1.8027834,0.487639235,0.756180383
-7.4186E-05,3.882237434,1.8027834,0.487639272,0.756180364
-7.4186E-05,3.882399559,1.8027834,0.48763932,0.75618034
-0.000254133,3.882399559,1.802783401,0.487639358,0.756180321
-7.4186E-05,3.882561445,1.802783402,0.487639404,0.756180298
-0.000254133,3.882723331,1.802783403,0.487639447,0.756180277
-7.4186E-05,3.883047342,1.802783404,0.487639496,0.756180252
-1.05348587,3.768843412,1.802783404,0.487916096,0.756041952
-1.448110342,3.723647594,1.802783404,0.488313246,0.755843377
-1.837876201,3.678613901,1.802783404,0.488826582,0.755586709
-2.258952856,3.630016565,1.802783404,0.489459364,0.755270318
-1.331864357,3.725429535,1.802783404,0.489833247,0.755083377
-1.105310678,3.741790771,1.802783404,0.490206707,0.754896647
-0.218170345,3.828294277,1.802783404,0.490509636,0.754745182
-0.217990398,3.843521357,1.802783404,0.490571173,0.754714414
-0.633308828,3.805777311,1.802783404,0.490638101,0.75468095
-0.415572554,3.821652651,1.802783404,0.490813014,0.754593493
-0.218170345,3.843683481,1.802783404,0.49092637,0.754536815
-0.015369709,3.865876198,1.802783404,0.490982572,0.754508714
0.106454633,3.880941629,1.802786099,0.490986456,0.754506772
-0.116320156,3.860530615,1.802812353,0.490989523,0.754505239
0.029977018,3.874623775,1.802813133,0.491018197,0.754490901
-0.628090322,3.809989214,1.802820411,0.491039865,0.754480067
-0.324339271,3.835907936,1.802820411,0.491207179,0.754396411
-0.116680056,3.858100653,1.802820411,0.491290534,0.754354733
0.065246694,3.878673553,1.802822964,0.491318041,0.754340979
0.06542664,3.880779505,1.802841122,0.491318041,0.754340979
-0.2080933,3.852431059,1.802841122,0.491354296,0.754322852
-0.309043735,3.841739655,1.802841122,0.491417823,0.754291089
-0.628090322,3.808207273,1.802841122,0.49152439,0.754237805
-0.729400694,3.795572042,1.802841122,0.491707925,0.754146038
-1.048267365,3.761067629,1.802841122,0.491929214,0.754035393
-0.896391809,3.774188995,1.802841122,0.492211432,0.753894284
-1.256286502,3.735797167,1.802841122,0.492489302,0.753755349
-1.0991925,3.749242306,1.802841122,0.492832112,0.753583944
-0.395418465,3.822138548,1.802841122,0.493085506,0.753457247
-0.399917156,3.823758602,1.802841122,0.493195656,0.753402172
-0.774747431,3.785042524,1.802841122,0.493337758,0.753331121
-0.754773259,3.785690546,1.802841122,0.493551394,0.753224303
-0.770068765,3.78342247,1.802841122,0.493762163,0.753118918
-0.460739344,3.815496922,1.802841122,0.493954611,0.753022695
-0.324339271,3.830400229,1.802841122,0.494071659,0.75296417
-0.324339271,3.831696033,1.802841122,0.494164598,0.752917701
-0.537216961,3.809503317,1.802841122,0.494275062,0.752862469
-1.498855472,3.707610607,1.802841122,0.494522493,0.752738754
-2.050753832,3.64572978,1.802841122,0.49498987,0.752505065
-1.529626489,3.695623159,1.802841122,0.495509743,0.752245129
-1.083536983,3.741304874,1.802841122,0.495904436,0.752047782
-1.048087358,3.745354652,1.802841122,0.496206517,0.751896741
0.399948716,3.898112535,1.80288448,0.496382201,0.7518089
1.772227049,4.047792912,1.803149149,0.496382201,0.7518089
1.62503016,4.040017128,1.803625491,0.496382201,0.7518089
1.311561823,4.011992931,1.804040057,0.496382201,0.7518089
0.976859868,3.979756355,1.804369421,0.496382201,0.7518089
0.000105761,3.878511667,1.804522101,0.496382205,0.751808897
-7.4186E-05,3.876729727,1.804522104,0.496382238,0.751808881
-7.4186E-05,3.876405716,1.804522104,0.496382287,0.751808856
0.000105761,3.876405716,1.804522106,0.496382331,0.751808834
-7.4186E-05,3.876567841,1.804522106,0.496382376,0.751808812
-7.4186E-05,3.876729727,1.804522107,0.496382414,0.751808793
-7.4186E-05,3.876891851,1.804522109,0.496382459,0.75180877
-0.000254133,3.877377748,1.804522111,0.496382494,0.751808753
-0.000254133,3.877539635,1.804522111,0.496382545,0.751808727
-7.4186E-05,3.877863646,1.804522111,0.496382588,0.751808706
-7.4186E-05,3.878187656,1.804522113,0.496382628,0.751808686
0.000105761,3.878349543,1.804522115,0.496382663,0.751808669
-7.4186E-05,3.878511667,1.804522116,0.496382701,0.751808649
-0.000254133,3.878673553,1.804522117,0.496382742,0.751808629
-7.4186E-05,3.878997564,1.804522118,0.496382785,0.751808608
-0.000254133,3.879159689,1.804522118,0.496382827,0.751808587
-0.000254133,3.879645586,1.804522119,0.496382861,0.75180857
-0.000254133,3.879807472,1.804522121,0.496382902,0.751808549
-0.000254133,3.879807472,1.804522124,0.496382943,0.751808528
0.000105761,3.880293608,1.804522124,0.496382984,0.751808508
-0.000254133,3.880293608,1.804522124,0.496383033,0.751808484
-7.4186E-05,3.880617619,1.804522125,0.496383079,0.75180846
-7.4186E-05,3.880779505,1.804522126,0.496383116,0.751808442
-7.4186E-05,3.880941629,1.804522129,0.496383151,0.751808424
-7.4186E-05,3.881265402,1.804522129,0.496383198,0.751808401
-7.4186E-05,3.881427526,1.804522131,0.496383239,0.751808381
-0.000254133,3.881427526,1.804522131,0.496383291,0.751808354
-0.000254133,3.881589413,1.804522131,0.496383334,0.751808333
0.000105761,3.882075548,1.804522133,0.496383371,0.751808314
-0.648244441,3.811933041,1.804522134,0.496511347,0.751744326
-0.8209939,3.791522264,1.804522134,0.496729785,0.751635107
-1.716951609,3.693517208,1.804522134,0.497155804,0.751422098
-1.392686486,3.72413373,1.804522134,0.497568386,0.751215807
-1.646052361,3.694813251,1.804522134,0.498016867,0.750991567
-1.205721259,3.739198923,1.804522134,0.498382672,0.750808664
-1.170091748,3.741790771,1.804522134,0.498714452,0.750642774
-2.005227327,3.651237488,1.804522134,0.499243824,0.750378088
-2.162141323,3.630988598,1.804522134,0.499846765,0.750076618
-1.655949473,3.681853771,1.804522134,0.500334824,0.749832588
-1.575153112,3.689143419,1.804522134,0.500774806,0.749612597
-1.549600601,3.690439463,1.804522134,0.501212766,0.749393617
-1.756899953,3.666950703,1.804522134,0.501701221,0.749149389
-1.352558255,3.708582401,1.804522134,0.502094244,0.748952878
-0.764670372,3.771435261,1.804522134,0.502320175,0.748839913
-0.921764374,3.754912138,1.804522134,0.502579561,0.748710219
-0.567268133,3.79314208,1.804522134,0.502742509,0.748628746
-0.572486639,3.793466091,1.804522134,0.502901469,0.748549265
-0.415572554,3.810799122,1.804522134,0.503020392,0.748489804
-0.657961607,3.785204411,1.804522134,0.503202143,0.748398929
-0.577165246,3.793790102,1.804522134,0.50336284,0.74831858
0.131287366,3.858100653,1.804522134,0.503482706,0.748258647
0.131647259,3.871707916,1.80455923,0.503482706,0.748258647
1.017527938,3.954161644,1.804597694,0.503482706,0.748258647
1.124236703,3.980080366,1.804880639,0.503482706,0.748258647
1.341433167,4.006161213,1.805206511,0.503482706,0.748258647
0.789894581,3.959021568,1.805572953,0.503482706,0.748258647
0.62776202,3.940716505,1.805789898,0.503482706,0.748258647
0.769740462,3.954647779,1.805970704,0.503482706,0.748258647
-7.4186E-05,3.882075548,1.806164465,0.503482707,0.748258647
-0.000254133,3.875433922,1.806164467,0.503482745,0.748258628
-0.000254133,3.874947786,1.806164468,0.50348279,0.748258605
-0.000254133,3.874947786,1.806164469,0.503482834,0.748258583
-7.4186E-05,3.874947786,1.806164469,0.503482875,0.748258563
-0.000254133,3.875271797,1.806164469,0.503482921,0.74825854
-0.000254133,3.875433922,1.806164469,0.503482962,0.748258519
-0.000254133,3.875757694,1.806164471,0.503482999,0.748258501
-7.4186E-05,3.875919819,1.806164472,0.50348304,0.74825848
-0.000254133,3.87624383,1.806164473,0.503483088,0.748258456
-0.000254133,3.876567841,1.806164473,0.503483136,0.748258432
-7.4186E-05,3.876729727,1.806164474,0.503483179,0.74825841
0.000105761,3.876891851,1.806164476,0.50348322,0.74825839
-7.4186E-05,3.877215624,1.806164477,0.503483266,0.748258367
-7.4186E-05,3.877539635,1.806164477,0.50348331,0.748258345
-0.000254133,3.877701759,1.806164477,0.50348336,0.74825832
-7.4186E-05,3.877863646,1.806164477,0.503483411,0.748258294
-0.000254133,3.87802577,1.806164478,0.503483455,0.748258273
-0.460919291,3.830076218,1.806164479,0.503520458,0.748239771
-0.628090322,3.810475111,1.806164479,0.503661926,0.748169037
-0.389840096,3.83363986,1.806164479,0.503814059,0.74809297
-0.69898957,3.80107975,1.806164479,0.503951889,0.748024055
-1.402943492,3.725429535,1.806164479,0.504205599,0.747897201
-1.367313981,3.724781513,1.806164479,0.504598122,0.747700939
-1.599985838,3.698053122,1.806164479,0.505007063,0.747496468
-1.023074746,3.755236149,1.806164479,0.505393921,0.74730304
-1.630576849,3.691573381,1.806164479,0.505741833,0.747129084
-0.511844397,3.805939436,1.806164479,0.506085527,0.746957237
-0.010151236,3.861178637,1.806164479,0.506178724,0.746910638
-0.208273247,3.842873573,1.806164479,0.506203492,0.746898254
-1.686180592,3.687361479,1.806164479,0.506425782,0.746787109
-1.189885855,3.734177113,1.806164479,0.506844428,0.746577786
-1.14993763,3.737416983,1.806164479,0.507175128,0.746412436
-1.696077704,3.678613901,1.806164479,0.507570637,0.746214682
-1.412840605,3.705666542,1.806164479,0.50801155,0.745994225
-0.324339271,3.819708586,1.806164479,0.50826466,0.74586767
0.086120583,3.866200209,1.806176429,0.508310778,0.745844611
-1.022714853,3.750538349,1.806187633,0.508461317,0.745769342
-1.05348587,3.745030642,1.806187633,0.508749762,0.745625119
-0.562769473,3.795733929,1.806187633,0.508975586,0.745512207
0.409845829,3.900542498,1.806249888,0.509044594,0.745477703
0.364319146,3.899246693,1.806356601,0.509044594,0.745477703
0.455192536,3.911233902,1.806473373,0.509044594,0.745477703
1.113259912,3.982996225,1.806701229,0.509044594,0.745477703
1.098864079,3.985912085,1.807012935,0.509044594,0.745477703
0.81958586,3.959021568,1.807275685,0.509044594,0.745477703
-7.4186E-05,3.873651981,1.807370023,0.50904462,0.74547769
-0.000434081,3.872518063,1.807370023,0.509044662,0.745477669
-7.4186E-05,3.872518063,1.807370024,0.509044709,0.745477645
-7.4186E-05,3.872841835,1.807370026,0.509044743,0.745477629
-7.4186E-05,3.872841835,1.807370027,0.509044787,0.745477607
-7.4186E-05,3.87300396,1.807370027,0.509044835,0.745477583
-0.045420911,3.868630171,1.807370029,0.509053142,0.745473429
-0.871019244,3.780020714,1.807370029,0.509220027,0.745389986
-1.069141269,3.756046057,1.807370029,0.509502234,0.745248883
-1.666026473,3.689953327,1.807370029,0.509916539,0.74504173
-2.040676832,3.646539688,1.807370029,0.510452502,0.744773749
-1.205001473,3.731423378,1.807370029,0.510856225,0.744571888
-1.74700284,3.672944307,1.807370029,0.511300878,0.744349561
-1.894199729,3.654477358,1.807370029,0.511822812,0.744088594
-1.726848722,3.669380426,1.807370029,0.512323408,0.743838296
-2.177616835,3.619972944,1.807370029,0.512906464,0.743546768
-2.096100569,3.625480652,1.807370029,0.513503712,0.743248144
-2.000548601,3.633256435,1.807370029,0.514074648,0.742962676
-1.625358462,3.671162367,1.807370029,0.514554221,0.742722889
-1.69625771,3.663062811,1.807370029,0.515029042,0.742485479
-1.190065861,3.715710163,1.807370029,0.515392243,0.742303878
-1.079038382,3.727697372,1.807370029,0.515701436,0.742149282
-0.810377002,3.756531954,1.807370029,0.515940552,0.742029724
-0.967291057,3.740170717,1.807370029,0.51620798,0.74189601
-0.840968013,3.753616095,1.807370029,0.516449856,0.741775072
-0.451022178,3.795733929,1.807370029,0.516587814,0.741706093
0.015221337,3.847247362,1.807373921,0.516595568,0.741702216
-0.278812587,3.817602873,1.807374319,0.516666358,0.741666821
-0.116680056,3.835745811,1.807374319,0.516702237,0.741648881
0.141544357,3.864904404,1.807410006,0.516705272,0.741647364
0.262468964,3.8794837,1.807481712,0.516705272,0.741647364
0.67796731,3.926137209,1.807667545,0.516705272,0.741647364
1.078350186,3.971656799,1.807965598,0.516705272,0.741647364
1.012489438,3.968092918,1.808252126,0.516705272,0.741647364
0.98729676,3.973276854,1.808582253,0.516705272,0.741647364
0.52627176,3.928890944,1.808859733,0.516705272,0.741647364
0.673288703,3.936342716,1.809009117,0.516705272,0.741647364
-7.4186E-05,3.874461889,1.809185929,0.516705273,0.741647364
-0.000254133,3.868630171,1.80918593,0.516705307,0.741647346
-0.000254133,3.868144274,1.80918593,0.51670535,0.741647325
-7.4186E-05,3.868144274,1.809185931,0.516705392,0.741647304
-0.051179226,3.863122463,1.809185931,0.516707199,0.7416464
-0.000254133,3.867982149,1.809185931,0.516719914,0.741640043
-0.000254133,3.868630171,1.809185932,0.516719959,0.741640021
-0.96261245,3.770787239,1.809185933,0.516755573,0.741622214
-1.068781376,3.753454208,1.809185933,0.517032177,0.741483911
-1.782272458,3.677803993,1.809185933,0.517370879,0.74131456
-2.400391579,3.609119654,1.809185933,0.517894097,0.741052952
-2.420725584,3.599562168,1.809185933,0.518561806,0.740719097
-1.615461349,3.676670074,1.809185933,0.519199364,0.740400318
-1.043408751,3.736607075,1.809185933,0.51962151,0.740189245
-1.306491733,3.711336374,1.809185933,0.519925634,0.740037183
-1.42813611,3.697081089,1.809185933,0.520301321,0.739849339
-1.585050225,3.679261923,1.809185933,0.520708221,0.739645889
-1.65612936,3.669704437,1.809185933,0.521161051,0.739419474
-1.655949473,3.668732643,1.809185933,0.521419685,0.739290158
-2.304299593,3.596484184,1.809185933,0.522308852,0.738845574
-1.686180592,3.65771699,1.809185933,0.522910657,0.738544672
-1.099012494,3.718950033,1.809185933,0.523337952,0.738331024
-0.825492561,3.748756409,1.809185933,0.523620751,0.738189624
-1.230913877,3.70793438,1.809185933,0.523888811,0.738055594
-0.461099237,3.787148476,1.809185933,0.524165862,0.737917069
-0.460919291,3.78990221,1.809185933,0.524295875,0.737852062
